facility_code,service_category,service_group,service_detail
100044-7,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
100044-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
100044-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
100044-7,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
100044-7,therapeutics,Therapeutics,Pharmacy
100044-7,therapeutics,Therapeutics,Dispensing Room
100044-7,diagnostic_services,Diagnostic Services,Laboratory
100044-7,diagnostic_services,Diagnostic Services,Radiology Services
100044-7,ent_services,ENT Services,General ENT
100044-7,ent_services,ENT Services,Audiology and Hearing
100044-7,radiology,Radiology Services,NA
100044-7,radiology,Radiology Services,General radiography services
100044-7,radiology,Radiology Services,Ultrasound
100044-7,radiology,Radiology Services,Radiotherapy services
100044-7,lab_serology,Laboratory Service-Serology,Dengue Haemorrhagic fever
100044-7,lab_serology,Laboratory Service-Serology,Helicobacter pylori
100044-7,lab_serology,Laboratory Service-Serology,Hepatitis B Surface Antigen Rapid Test
100044-7,lab_serology,Laboratory Service-Serology,HIV Rapid Test
100044-7,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
100044-7,lab_parasitology,Laboratory Service-Parasitology,Blood Smear for Haemoparasites
100044-7,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
100044-7,lab_parasitology,Laboratory Service-Parasitology,Occult Blood
100044-7,lab_parasitology,Laboratory Service-Parasitology,Serological test
100044-7,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
100044-7,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood Sugar/ Glucose Test (POCT)
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,CRP (POCT)
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Glycosylated Haemoglobin
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Lipid Profile Test
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Liver Function Tests
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Test
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,UPT
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Uric acids
100044-7,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Urine Chemistry
100045-4,general_services,General Clinical Services,Diabetes Care and Treatment
100045-4,general_services,General Clinical Services,OPD - Outpatient Services
100045-4,general_services,General Clinical Services,Minor Surgical Interventions
100045-4,general_services,General Clinical Services,Physiotherapy
100045-4,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
100045-4,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
100045-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
100045-4,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
100045-4,therapeutics,Therapeutics,Pharmacy
100045-4,therapeutics,Therapeutics,Dispensing Room
100045-4,ent_services,ENT Services,General ENT
100045-4,ent_services,ENT Services,Audiology and Hearing
100045-4,radiology,Radiology Services,General radiography services
100045-4,radiology,Radiology Services,Ultrasound
100045-4,radiology,Radiology Services,Radiotherapy services
100045-4,lab_serology,Laboratory Service-Serology,Dengue Haemorrhagic fever
100045-4,lab_serology,Laboratory Service-Serology,Helicobacter pylori
100045-4,lab_serology,Laboratory Service-Serology,Hepatitis B Surface Antigen Rapid Test
100045-4,lab_serology,Laboratory Service-Serology,HIV Rapid Test
100045-4,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
100045-4,lab_parasitology,Laboratory Service-Parasitology,Blood Smear for Haemoparasites
100045-4,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
100045-4,lab_parasitology,Laboratory Service-Parasitology,Occult Blood
100045-4,lab_parasitology,Laboratory Service-Parasitology,Serological test
100045-4,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
100045-4,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood Sugar/ Glucose Test (POCT)
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,CRP (POCT)
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Glycosylated Haemoglobin
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Lipid Profile Test
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Liver Function Tests
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Tests
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,UPT
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Uric acids
100045-4,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Urine Chemistry
100046-2,general_services,General Clinical Services,OPD - Outpatient Services
100046-2,general_services,General Clinical Services,IMCI - Integrated Management of
100046-2,general_services,General Clinical Services,Diabetes Care and Treatment
100046-2,general_services,General Clinical Services,Nutritional Rehabilitation
100046-2,general_services,General Clinical Services,Nutritional Counseling
100046-2,general_services,General Clinical Services,Minor Surgical Interventions
100046-2,general_services,General Clinical Services,Mental Health Services
100046-2,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
100046-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
100046-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
100046-2,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
100046-2,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
100046-2,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
100046-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
100046-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
100046-2,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
100046-2,therapeutics,Therapeutics,Pharmacy
100046-2,therapeutics,Therapeutics,Dispensing Room
100046-2,diagnostic_services,Diagnostic Services,Laboratory
100047-0,general_services,General Clinical Services,Diabetes Care and Treatment
100047-0,general_services,General Clinical Services,General Ophthalmology
100047-0,general_services,General Clinical Services,IMCI - Integrated Management of
100047-0,general_services,General Clinical Services,IPD - Inpatient Services
100047-0,general_services,General Clinical Services,Major Surgical Interventions
100047-0,general_services,General Clinical Services,Mental Health Services
100047-0,general_services,General Clinical Services,Minor Surgical Interventions
100047-0,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
100047-0,general_services,General Clinical Services,Nutritional Counseling
100047-0,general_services,General Clinical Services,Nutritional Rehabilitation
100047-0,general_services,General Clinical Services,OPD - Outpatient Services
100047-0,general_services,General Clinical Services,Physiotherapy
100047-0,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
100047-0,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
100047-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
100047-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
100047-0,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
100047-0,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
100047-0,hiv_prevention,HIV/AIDS Prevention,EIMC - Early Infant Male Circumcision
100047-0,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
100047-0,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
100047-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
100047-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
100047-0,hiv_prevention,HIV/AIDS Prevention,PREP – Pre Exposure Prophylaxis
100047-0,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
100047-0,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
100047-0,hiv_caretreatment,HIV/AIDS Care and Treatment,Adult ART - Adult ART Only
100047-0,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
100047-0,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
100047-0,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
100047-0,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
100047-0,therapeutics,Therapeutics,Community Mobilization
100047-0,therapeutics,Therapeutics,Dispensing Room
100047-0,therapeutics,Therapeutics,Health promoting hospital innitiative
100047-0,therapeutics,Therapeutics,Pharmacy
100047-0,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
100047-0,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response Response
100047-0,health_promotion,Health Promotion and Disease Prevention,Health promoting hospital initiative
100047-0,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
100047-0,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
100047-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
100047-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
100047-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,PORT - Port Immunization Services
100047-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
100047-0,support_services,Support Services,Kitchen Services
100047-0,support_services,Support Services,Laundry Services
100047-0,support_services,Support Services,Mortuary Services
100047-0,support_services,Support Services,Security Services
100047-0,support_services,Support Services,Ash Pit
100047-0,support_services,Support Services,Female Staff Toilets (2WCs)
100047-0,support_services,Support Services,Incinerator
100047-0,support_services,Support Services,Male Staff Toilets (2WCs)
100047-0,support_services,Support Services,Office for In-Charge Officer
100047-0,support_services,Support Services,"Parking for cars, bicycles"
100047-0,support_services,Support Services,Placenta Pit
100047-0,support_services,Support Services,Store room
100047-0,support_services,Support Services,Toilets for female patients
100047-0,support_services,Support Services,Toilets for female staff
100047-0,support_services,Support Services,Toilets for Male Patients
100047-0,support_services,Support Services,Toilets for Male Staff
100047-0,support_services,Support Services,Wash Slab
100047-0,support_services,Support Services,Waste Storage Bay
100047-0,ent_services,ENT Services,Audiology and Hearing
100047-0,ent_services,ENT Services,ENT Services
100047-0,ent_services,ENT Services,General ENT
100047-0,ent_services,ENT Services,Head and Neck Surgery
100047-0,radiology,Radiology Services,Bone Densitometry (DEXA)
100047-0,radiology,Radiology Services,CT Scan
100047-0,radiology,Radiology Services,Dental services
100047-0,radiology,Radiology Services,Fluoroscopy services
100047-0,radiology,Radiology Services,General radiography services
100047-0,radiology,Radiology Services,Interventional radiology
100047-0,radiology,Radiology Services,Magnetic Resonance Imaging (MRI)
100047-0,radiology,Radiology Services,Mammography
100047-0,radiology,Radiology Services,Nuclear Medicine Services
100047-0,radiology,Radiology Services,Radiotherapy services
100047-0,radiology,Radiology Services,Theatre radiography
100047-0,radiology,Radiology Services,Ultrasound
100047-0,emergency,Emergency Preparedness,Basic Emergency Preparedness
100047-0,emergency,Emergency Preparedness,Comprehensive Emergency Preparedness
100047-0,emergency,Emergency Preparedness,Emergency Care and Trauma
100047-0,lab_serology,Laboratory Service-Serology,Ant Streptolysin O Titre (ASOT)
100047-0,lab_serology,Laboratory Service-Serology,Brucella Weil’s test
100047-0,lab_serology,Laboratory Service-Serology,Chlamydia
100047-0,lab_serology,Laboratory Service-Serology,Dengue Haemorrhagic fever
100047-0,lab_serology,Laboratory Service-Serology,Helicobacter pylori
100047-0,lab_serology,Laboratory Service-Serology,Hepatitis B Surface Antigen Rapid Test
100047-0,lab_serology,Laboratory Service-Serology,Hepatitis C Surface Antigen Rapid Test
100047-0,lab_serology,Laboratory Service-Serology,HIV Rapid Test
100047-0,lab_serology,Laboratory Service-Serology,HIV Viral Load
100047-0,lab_serology,Laboratory Service-Serology,Hormonal Tests
100047-0,lab_serology,Laboratory Service-Serology,Human papilloma virus
100047-0,lab_serology,Laboratory Service-Serology,Human Papiloma Virus
100047-0,lab_serology,Laboratory Service-Serology,Prostate Specific Antigen (PSA)
100047-0,lab_serology,Laboratory Service-Serology,Rapid Tests
100047-0,lab_serology,Laboratory Service-Serology,Rheumatoid Test
100047-0,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
100047-0,lab_serology,Laboratory Service-Serology,Syphilis (TPHA/TPPA) test
100047-0,lab_serology,Laboratory Service-Serology,Tumor Markers
100047-0,lab_serology,Laboratory Service-Serology,Widal test
100047-0,lab_parasitology,Laboratory Service-Parasitology,Blood film for haemoparasites
100047-0,lab_parasitology,Laboratory Service-Parasitology,Blood Smear for Haemoparasites
100047-0,lab_parasitology,Laboratory Service-Parasitology,Formal ether concentration technique
100047-0,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
100047-0,lab_parasitology,Laboratory Service-Parasitology,Occult Blood
100047-0,lab_parasitology,Laboratory Service-Parasitology,PCR
100047-0,lab_parasitology,Laboratory Service-Parasitology,Serological test
100047-0,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
100047-0,lab_parasitology,Laboratory Service-Parasitology,Stool concentration (formal ether)
100047-0,lab_parasitology,Laboratory Service-Parasitology,"Stool Sedimentation(Cells,Ova,Cyst and"
100047-0,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
100047-0,lab_parasitology,Laboratory Service-Parasitology,Urine sedimentation
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Amylase
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood gas analysis
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood Sugar/ Glucose Test (POCT)
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Cardiac Profile Tests
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,CRP (POCT)
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Electrolytes
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Enzyme commercial kits
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Glycosylated Haemoglobin
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Lipid Profile Test
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Liver Function Tests
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Protein (Commercial kits)
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Protein (Electrophoresis)
100047-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Test
