facility_code,service_category,service_group,service_detail
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
RU140894,Clinical Services,Clinical Services,Disinfectant
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
RU140894,Clinical Services,Clinical Services,Auto disposable syringes
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
RU140894,Clinical Services,Clinical Services,Staff trained in TB Management
RU140894,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
RU140894,Clinical Services,Clinical Services,Staff trained in MDR TB
RU140894,Clinical Services,Clinical Services,Staff trained in TB Infection control
RU140894,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
RU140894,Clinical Services,Clinical Services,Slide Microscopy
RU140894,Diagnostics,Diagnostics,Rapid HIV Testing
RU140894,Diagnostics,Diagnostics,Malaria rapid test
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
KU070895,Clinical Services,Clinical Services,Running water
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
KU070895,Clinical Services,Clinical Services,Disposable gloves
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
KU070895,Clinical Services,Clinical Services,Disinfectant
KU070895,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
KU070895,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
KU070895,Clinical Services,Clinical Services,Slide Microscopy
KU070895,Diagnostics,Diagnostics,Malaria rapid test
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 20mg
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin 10mg
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
TH310896,Community Health,Community Health,Growth monitoring
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
TH310896,Clinical Services,Clinical Services,Disposable gloves
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
TH310896,Clinical Services,Clinical Services,Disinfectant
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
TH310896,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
TH310896,Clinical Services,Clinical Services,ART providers
TH310896,Clinical Services,Clinical Services,ART Pescriptions
TH310896,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
TH310896,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
TH310896,Clinical Services,Clinical Services,Slide Microscopy
TH310896,Diagnostics,Diagnostics,Rapid Syphillis
TH310896,Diagnostics,Diagnostics,Rapid HIV Testing
TH310896,Diagnostics,Diagnostics,Urine protein dip stick test
TH310896,Diagnostics,Diagnostics,Malaria rapid test
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
TH310896,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
CP060897,Community Health,Community Health,Growth monitoring
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
CP060897,Clinical Services,Clinical Services,Running water
CP060897,Clinical Services,Clinical Services,Disposable gloves
CP060897,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
CP060897,Clinical Services,Clinical Services,Disinfectant
CP060897,Clinical Services,Clinical Services,Auto disposable syringes
CP060897,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
CP060897,Clinical Services,Clinical Services,Slide Microscopy
CP060897,Diagnostics,Diagnostics,Malaria rapid test
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
CP060897,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Female Sterilisation
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Caesarian section
MC010898,Clinical Services,Clinical Services,Blood transfusion
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Maternal Deaths
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Ceasarian section
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
MC010898,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
