facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Caesarian section
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Blood transfusion
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Ceasarian section
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal sucntion bulb single use/multiuse
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sunction bulb multiuse
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 20mg
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Ampicilin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Hydralazine
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Metronidazole
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cefixime
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nifedipe
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Methyldopa
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Calcium gluconate
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Betamethasone injectable
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Dexamethasone injectable
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Community Health,Community Health,Growth monitoring
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Running water
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Hand sanitiser
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Disposable gloves
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Bin
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Disinfectant
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,Clinical Services,Clinical Services,Auto disposable syringes
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
ABC Clinic,LL040007,Hospital,Christian Health Association of Malawi (CHAM),-13.96816,33.74129,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
