addo_uid,addo_name,business_type,accreditation_source,po_box,region,region_raw_clean,district,ward,village_street,phone,training_center,latitude,longitude,altitude,gps_source,gps_accuracy,has_coords,gid_region,gid_district,gid_ward
TZ-ADDO-00990,Majengo dldm,Retail A,,,Singida,Singida,Manyoni Dc,Majengo,Majengo,,Mwanza city/ ilemela district,-5.7521516622,34.8275673391,1225.7208764514,tablet,6.0,True,36957248B4897898165843,72390352B73180368039512,
TZ-ADDO-00991,BARAKA DLDM,Retail A,,,Singida,SINGIDA,Ikungi District Council,Ikungi,Matomgo,,,-5.1899861824,34.7110664193,1451.0,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00992,DUKA LA DAWA,Retail A,,,Singida,SINGIDA,Ikungi District Council,Ikungi,Matongo,,,-5.1901397388,34.711280074,1455.9,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00993,MSIKITINI DLDM,Retail A,,,Singida,SNGIDA,Ikungi District Council,Ikungi,Ikungi,,SINGIDA MUNICIPAL COUNCIL,-5.1338809915,34.7702257242,1514.4,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00994,Fadhili 2 dldm,Retail A,,41,Singida,Singida,Manyoni,Manyoni,Majengo,,Dodoma municipal council,-5.7501797424,34.8283104426,1245.5446188563,tablet,4.0,True,36957248B4897898165843,72390352B73180368039512,66589294B31231921562240
TZ-ADDO-00995,ROTWA,Retail A,,42,Singida,SINGIDA,Ikungi District Council,Ikungi,Mtakuja,,SINGIDA MUNICIPAL COUNCIL,-5.1365783717,34.7715321276,1520.9,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00996,OSWAD TABIRIHO DLDM,Retail A,,,Singida,SINGIDA,Ikungi District Council,Ikungi,Ikungi,,MOSHI MUNICIPAL COUNCIL,-5.136464336,34.7713597119,1496.0,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00997,HURUMA DLDM,Retail A,,1058,Singida,SINGIDA,Ikungi District Council,Dung'Unyi,Dung'Unyi,,SINGIDA MUNICIPAL COUNCIL,-5.0785287051,34.8069648631,1563.8,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-00998,SAM DLDM,Retail A,,233,Singida,SINGIA,Ikungi,Lighwa,Mwisi,,SINGIDA MUNICIPAL COUNCIL,-5.0389626436,34.895617906,1591.3,tablet,5.0,True,36957248B4897898165843,72390352B5494870713744,66589294B11823323704882
TZ-ADDO-00999,GARDENI DLDM,Retail A,TFDA,824,Singida,SINGIDA,Ikungi,Misughaa,Misughaa,,SINGIDA MUNICIPAL COUNCIL,-5.0476732012,35.0260223821,1233.9,tablet,5.0,True,36957248B4897898165843,72390352B5494870713744,66589294B28602585457400
TZ-ADDO-01000,BOSIALE DLDM,Retail A,,185,Singida,SINGIDA,Ikungi Distric Council,Mungaa,Unyaghumpi,,,-4.9685621588,34.8633432202,1615.8,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-01001,OKOA DLDM,Retail A,TFDA,56,Singida,SINGIDA,Singida Distric Council,Mungaa,Makiungu,,SINGIDA MUNICIPAL COUNCIL,-4.9679870345,34.86311079,1617.8,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-01002,ASTON DLDM,Retail A,,104,Singida,SINGIDA,Ikungi Distric Council,Makiungu,Makiungu,,,-4.9686093908,34.8623296805,1619.7,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-01003,REDE DLDM,Retail A,,,Singida,SINGIDA,Ikungi Distric Council,Siuyu,Siuyu,,,-4.9022889649,34.8737927713,1646.4,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-01004,Mkoyage DLDM,Retail A,Pharmacy Council,23 Liwale - Lindi,Lindi,Lindi,Liwale,Likongowele,Sokoni,,Nachingwea,-9.8045602405,37.9253811631,476.3841356285,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B82751859159633
TZ-ADDO-01005,BM DLDM,Retail A,,SINGIDA,Singida,SINGIDA,Singida District Council,Mughamu,Njia Panda,,,-4.8525637854,34.8781689629,1764.7,tablet,5.0,True,36957248B4897898165843,,
TZ-ADDO-01006,Liwale DLDM,Retail A,TFDA,386 Liwale - Lindi,Lindi,Lindi,Liwale,Likongowele,Sokoni,,Nachingwea,-9.8028725441,37.9268629369,467.5499222972,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B82751859159633
TZ-ADDO-01007,Faraja DLDM,Retail A,Pharmacy Council,28 Liwale,Lindi,Lindi,Liwale,Likongowele,Likongowele,,Lindi municipal,-9.8037400918,37.921991758,473.3449126249,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B82751859159633
TZ-ADDO-01008,Saigoni DLDM,Retail A,Pharmacy Council,23 Liwale - Lindi,Lindi,Lindi,Liwale,Liwale Mjini,Likongowele,,Lindi municipal,-9.8028745376,37.9241014139,481.1927018485,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B30154585520125
TZ-ADDO-01009,Tumaini DLDM,Retail A,Pharmacy Council,28 Liwale - Lindi,Lindi,Lindi,Liwale,Liwale Mjini,Likongowele,,Lindi municipal,-9.8030900983,37.924866469,494.2382365866,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B30154585520125
TZ-ADDO-01010,Nkuleje DLDM,Retail A,Pharmacy Council,28 Liwale - Lindi,Lindi,Lindi,Liwale,Liwale Mjini,Nangando,,Lindi municipal,-9.8110504083,37.9246336742,478.5333683258,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B30154585520125
TZ-ADDO-01011,Ngatumbara Medical store,Retail A,,Lindi,Lindi,Lindi,Liwale,Mbaya,Namtumbwa,,Lindi municipal,-9.6715522985,37.9604513,414.6867226336,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B3754624599315
TZ-ADDO-01012,Mansour DLDM,Retail A,,Lindi,Lindi,Lindi,Liwale,Nangando,Natko,,Lindi municipal,-9.8050885544,37.9232998056,538.5285301515,tablet,4.0,True,36957248B69769580879919,72390352B80391364217442,66589294B43696431606326
TZ-ADDO-01013,GOLDEN MEDICAL STORE,Retail A,TFDA,32,Dodoma,Dodoma,Dodoma Municipal,Makole,Viwandani,,Dodoma municipal,-6.1770251156,35.7530590839,1114.8631310649,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,66589294B15663638088947
TZ-ADDO-01014,Majengo duka la dawa,Retail A,TFDA,1720,Dodoma,Dodoma,Dodoma Municipal,Mji Mpya,Mji Mpya,,Kondoa district council,-6.1757242428,35.7415584208,1101.2048488534,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,
TZ-ADDO-01015,Nusra duka la dawa,Retail A,TFDA,2147,Dodoma,Dodoma,Dodoma Municipal,Mji Mpya,Barabara Ya Bahi,,,-6.1759140315,35.7393340838,1090.3409810178,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,
TZ-ADDO-01016,Peace duka la dawa,Retail A,TFDA,3225,Dodoma,Dodoma,Dodoma Municipal,Kizota,Nyakongo,,Dodoma municipal,-6.1601219826,35.7180602055,1099.2166955501,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,66589294B12037103387862
TZ-ADDO-01017,Shifaa medical store,Retail A,TFDA,196,Dodoma,Dodoma,Dodoma Municipal,Hazina,Hazina,,Dodoma municipal,-6.1822558682,35.736881836,1101.1891791945,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,66589294B72369481650502
TZ-ADDO-01018,Medical store,Retail A,TFDA,,Dodoma,Dodoma,Dodoma Municipal,Majengo,Mji Mpya,,Dodoma municipal,-6.1767096721,35.7402448294,1108.1199103455,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,66589294B5862285215244
TZ-ADDO-01019,Johnar medics,Retail A,TFDA,,Dodoma,Dodoma,Dodoma Municipal,Majengo,Hazina,,Dodoma municipal,-6.1803119492,35.739940182,1109.2090879744,tablet,4.0,True,36957248B94171853380228,72390352B24669678050336,66589294B5862285215244
TZ-ADDO-01020,Madegeda DLDM,Retail A,Pharmacy Council,37,Mbeya,Mbeya city,Mbeya,Nzovwe,Ndanyera,,Mbeya municipal,-8.9277606178,33.4274172597,1600.7,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01021,Devis DLDM,Retail A,TFDA,,Mbeya,Mbeya city,Mbeya,Iyela,Iyela,,Mbeya municipal,-8.9174315147,33.4538333304,1715.9,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01022,Iyela DLDM,Retail A,TFDA,,Mbeya,Mbeya city,Mbeya,Iyela,Iyela,,Mbeya,-8.9210208552,33.4566587862,1723.9,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01023,Shaloom DLDM,Retail A,TFDA,,Mbeya,Mbeya city,Mbeya,Iyela,Ilembo,,,-8.9292997029,33.4616047796,1683.3,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01024,Mary DLDM,Retail A,Pharmacy Council,,Mbeya,Mbeya city,Mbeya,Iyela,Iyela,,Mbeya municipal,-8.9261031803,33.4612319525,1718.2,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01025,James,Retail A,Pharmacy Council,,Mbeya,Mbeya city,Mbeya,Iyela,Hali Ya Hewa,,Mbeya municipal,-8.9239487378,33.4603596479,1714.3,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01026,Isengo,Retail A,TFDA,,Mbeya,Mbeya city,Mbeya,Iyela,Isengo,,Njombe district,-8.923387276,33.4660731722,1650.6,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01027,Henrich DLDM,Retail A,TFDA,,Mbeya,Mbeya city,Mbeya,Ilomba,Kagera,,,-8.9098572917,33.475493174,1716.9,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01028,Careen DLDM,Retail A,Pharmacy Council,,Mbeya,Mbeya city,Mbeya,Ilemi,Kilabuni,,Mbeya,-8.9049859811,33.4728032537,1683.4,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-01029,Amani,Retail A,TFDA,51,Lindi,Lindi,Ruangwa,Mbekenyele,Naunambe,,Lindi,-9.9876955245,38.9631505776,294.0,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B52512907409102
TZ-ADDO-01030,Mrope,Retail A,,9,Lindi,Lindi,Ruangwa,Mbekenyera,Nunambe,,Ruangwa,-9.9890298396,38.9620009158,329.5,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B52512907409102
TZ-ADDO-01031,Hellen,Retail A,TFDA,49,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Not attended ADDO training,-10.0621098513,38.9288944099,288.8,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01032,Ruangwa,Retail A,TFDA,37,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Ruangwa,-10.0628904998,38.9280581474,316.7,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01033,Neema,Retail A,TFDA,49,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Morogoro,-10.0635252194,38.9293043688,305.0,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01034,Gift,Retail A,,49,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Dar es salaam,-10.0623028446,38.9297412336,296.8,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01035,Ebeneza,Retail A,TFDA,28,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Lindi,-10.0628665276,38.9294574223,343.1,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01036,Kombora,Retail A,TFDA,49,Lindi,Lindi,Ruangwa,Ruangwa,Mchangani,,Not attended ADDO training,-10.0641896948,38.9280405454,316.8,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01037,Nalungombe,Retail A,,52,Lindi,Lindi,Ruangwa,Ruangwa,Likangala,,Dar es salaam,-10.0622523017,38.9266446233,309.3,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01038,Nachianji,Retail A,,49,Lindi,Linfi,Ruangwa,Ruangwa,Dodoma,,Bado,-10.0644059479,38.9237432275,292.6,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B1027641140208
TZ-ADDO-01039,GS dldm,Retail A,,,Arusha,Arusha,Meru District Council,Akheri,Chama,,,-3.3739225055,36.7706224948,1312.0850407398,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01040,Double R,Retail A,TFDA,43,Lindi,Lindi,Ruangwa,Likunja,Kitandi,,Lindi,-10.1169718802,38.9266234171,344.9,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B15628210914837
TZ-ADDO-01041,Eljoy dldm,Retail A,,4,Arusha,Arusha,Meru District Council,Nkoanrua,Shangarai,,Meru district council,-3.3754347344,36.758101207,1339.910561874,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01042,Milenium dldm,Retail A,,,Arusha,Arusha,Meru District Council,Nkoanrua,Shangarai,,,-3.3743732535,36.7576722392,1345.2657785634,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01043,Jesca,Retail A,,49,Lindi,Lindi,Ruangwa,Likunja,Kitandi,,Lindi,-10.1175275585,38.9263736364,306.6,tablet,5.0,True,36957248B69769580879919,72390352B35310074637090,66589294B15628210914837
TZ-ADDO-01044,Upone dldm,Retail A,,120 duluti,Arusha,Arusha,Meru District Council,Nkoanrua,Shangarai,,,-3.3745536827,36.7578410073,1331.7276170034,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01045,Anna,Retail A,TFDA,337,Lindi,Lindi,Nachingwea,Mnerongongo,Mnero,,Nachingea,-10.1868047006,38.6284297518,341.6,tablet,5.0,True,36957248B69769580879919,72390352B76457855664867,66589294B83945355137091
TZ-ADDO-01046,Bethlehem dldm,Retail A,,,Arusha,Arusha,Meru District Council,Ndatu,Ngura,,,-3.3717162988,36.8192381241,1192.8575969519,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01047,Agape dldm,Retail A,,7,Arusha,Arusha,Meru District Council,Ndatu,Makumila,,,-3.3723783305,36.8246126286,1189.0210559165,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01048,Martin dldm,Retail A,,,Arusha,Arusha,Meru District Council,Ndatu,Mkwaranga,,Arusha municipal council,-3.3746935456,36.8274176375,1156.5585655516,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01049,CR dldm,Retail A,,,Arusha,Arusha,Meru District Council,Maji Ya Chai,Njia Ya Ng'Ombe,,,-3.3794736787,36.9094480594,1193.1406430619,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01050,Grace dldm,Retail A,,,Arusha,Arusha,Meru District Council,Kikatiti,Madukani,,,-3.3881079515,36.9438216983,1097.0600769085,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01051,Mshana dldm,Retail A,Pharmacy Council,3044,Arusha,Arusha,Meru District Council,Kikatiti,Kikatiti,,Meru district council,-3.3866169227,36.9438415066,1063.4384632492,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01052,Savanna dldm,Retail A,,,Arusha,Arusha,Meru District Council,Kikatiti,Kikatiti,,Meru district council,-3.38714715,36.9438409096,1069.4699200945,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01053,Care dldm,Retail A,Pharmacy Council,242 hai,Arusha,Arusha,Meru District Council,Kikatiti,Kikatiti,,Meru district council,-3.3878229668,36.94417757,1043.5017758805,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01054,Melula dldm,Retail A,,,Arusha,Arusha,Meru District Council,King'Ori,Malula,,,-3.3786255879,37.0204758402,912.9446250213,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01055,Jambo dldm,Retail A,Pharmacy Council,,Arusha,Arusha,Meru District Council,King'Ori,Kolila,,Hai district council,-3.3699204051,37.0626922161,909.8909264195,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01056,Care dldm,Retail A,,,Arusha,Arusha,Meru District Council,Kia,Njiapanda,,Hai district council,-3.3692024062,37.0633582834,928.8139822235,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01057,Sofia dldm,Retail A,,,Arusha,Arusha,Meru District Council,Maji Ya Chai,Mjimpya,,,-3.3650364157,36.9088056108,1211.6358468132,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01058,Umoja dldm,Retail A,,796,Arusha,Arusha,Meru District Council,Maji Ya Chai,Maji Ya Chai,,,-3.3620150147,36.9103136374,1222.3439276808,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01059,Leula,Retail A,TFDA,30,Lindi,Lindi,Nachingwea,Nambambo,Ugawaji,,Mtwara,-10.365444473,38.7556843925,421.5,tablet,5.0,True,36957248B69769580879919,72390352B76457855664867,66589294B10510081270293
TZ-ADDO-01060,Neema dldm,Retail A,,,Arusha,Arusha,Meru Distrct Council,Maji Ya Chai,Embaseni Sokoni,,,-3.3706196143,36.8963743131,1178.6370862967,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01061,Ngongongare dldm,Retail A,,,Arusha,Arusha,Meru District Council,Maji Ya Chai,Mji Mwema,,Rombo district council(huruma hosp),-3.3253531488,36.8778510542,1339.2315025276,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01062,Joy dldm,Retail A,Pharmacy Council,190,Arusha,Arusha,Meru District Council,Usa River,Leganga,,,-3.375273019,36.8487334496,1143.2563486832,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01063,Neema dldm,Retail A,,,Arusha,Arusha,Meru District Council,Maji Ya Chai,Maroroni,,Meru district council,-3.3870174212,36.9177428874,1171.6788615523,tablet,4.0,True,36957248B12876867554617,,
TZ-ADDO-01064,Nyota dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Mpui,Mpui,,Sumbawanga,-8.356590746,31.8378437217,1612.8,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01065,Faraja dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Mpui,Mpuii,,Sumbawanga,-8.354486092,31.8393565714,1606.0,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01066,Mwanemile dldm,Retail A,Pharmacy Council,,Rukwa,Rukwa,Sumbawanga Dc,Kalambazite,Kalambazite,,Sumbawanga,-8.4068656527,31.9470817968,1603.0,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01067,Amani dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Kalambazite,Kalambazite,,Sumbawanga,-8.4046935663,31.9460078236,1591.0,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01068,France dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Ilemba,,Sumbbawanga,-8.253370123,31.9881667849,841.5,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01069,Hidaya dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Ilemba,,Sumbawanga,-8.2533105696,31.9882752467,830.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01070,Ntyuki,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Ilemba,,Sumbawanga,-8.2535546506,31.9884567149,843.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01071,Agape,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Ilemba,,Sumbawanga,-8.2540231571,31.9889862835,845.2,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01072,Gloria dldm,,,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Ilemba,,,,,,,,False,36957248B68200678446738,,
TZ-ADDO-01073,Hekima,,,,Rukwa,Rukwa,Sumbawanga,Ilemba,Ilemba,,,-8.2549057296,31.9898951333,839.4,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01074,Ebeneza dldm,,,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Solola,,,-8.261023513,32.0124529302,812.6,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01075,Komba dldm,,,,Rukwa,Rukwa,Sumbawanga Dc,Kaoze,Mkusa,,,-8.3252227725,32.0870404691,835.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01076,Victoria dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Kipeta,Kiliamatundu,,Mbeya.mjini,-8.3506698115,32.2818866093,825.0,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01077,Faraja dlfm,Retail A,Pharmacy Council,,Rukwa,Rukwa,Sumbawanga Dc,Kipeta,Kiliamatundu,,Kyela,-8.3525105612,32.2813635785,829.4,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01078,Witnes dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Kaoze,Kaoze,,Sumbawanga,-8.4607948596,32.158660898,866.7,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01079,Lina dldm,,,,Rukwa,Rukwa,Sumbawanga,Kaoze,Kaoze,,,-8.3766110474,32.1216072701,827.7,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01080,Isaka dldm,Retail A,Pharmacy Council,,Rukwa,Rukwa,Sumbawanga Dc,Kaoze,Kapenta,,Sumbawanga,-8.3517038031,32.1009438671,850.0,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01081,Upendo dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Kaoze,Kapenta,,Sumbawanga,-8.3501091041,32.0999677107,828.6,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01082,Tumaini dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Kaoze,Kaoze,,Sumbawanga,-8.3486331766,32.0981735643,867.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01083,Albin dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Sakalilo,,Sumbawanga,-8.2041014219,31.9750256371,831.5,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01084,Mwajombe dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Sakalilo,,Sumbawanga,-8.2034004014,31.9756709598,820.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01085,George dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Ilemba,Sakalilo,,Kyela,-7.964234571,31.6101662535,1792.2,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-01086,Kilimarondo,Retail A,TFDA,30,Lindi,Lindi,Nachingwea,Majengo F,Mianzini,,Mtwara,-10.3639082797,38.7560208421,437.0,tablet,5.0,True,36957248B69769580879919,72390352B76457855664867,
TZ-ADDO-01087,Mkongoteka,Retail A,TFDA,113,Lindi,Lindi,Nachingwea,Nambambo,Voda,,Lindi,-10.3645337792,38.7574005872,411.9,tablet,5.0,True,36957248B69769580879919,72390352B76457855664867,66589294B10510081270293
TZ-ADDO-01088,Mbuzi duka la dawa muhimu,Retail A,Pharmacy Council,3,Mwanza,Mwanza,Sengerema,Nyampulukano,Mission,,Sengerema,-2.6385557129,32.6557528106,1251.0249210354,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B96688398761031
TZ-ADDO-01089,A & B duka la dawa muhimu,Retail A,Pharmacy Council,3 Sengerema,Mwanza,Mwanza,Sengerema,Nyampulukano,Mission,,,-2.6380500585,32.6564981456,1221.1661676271,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B96688398761031
TZ-ADDO-01090,Innocent duka la dawa muhimu,Retail A,Pharmacy Council,220,Mwanza,Mwanza,Sengerema,Nyampurukano,Mission,,Sengerema,-2.6381536202,32.6566421721,1240.3604008278,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B96688398761031
TZ-ADDO-01091,Materu duka la dawa muhimu,Retail A,Pharmacy Council,3,Mwanza,Mwanza,Sengerema,Nyampulukano,Mission,,Sengerema,-2.6387705564,32.655351877,1234.5243477414,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B96688398761031
TZ-ADDO-01092,Nyanda duka la dawa,Retail A,Pharmacy Council,11415,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Chato,-2.6503765828,32.6422143456,1190.5149583336,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01093,Shabani duka la dawa muhimu,Retail A,Pharmacy Council,33,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Sengerema,-2.6505230679,32.6419996631,1187.3179576903,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01094,Zenze duka la dawa muhimu,Retail A,TFDA,46,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,,-2.6509202073,32.6410207389,1182.5301541746,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01095,Mabimbi duka la dawa muhimu,Retail A,Pharmacy Council,61,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Sengerema,-2.6523367793,32.6421404801,1169.9399883416,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01096,Mary dldm,Retail A,Pharmacy Council,315,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Ilemela-mwanza,-2.6527374882,32.6421484787,1161.675449719,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01097,Mama minja dldm,Retail A,Pharmacy Council,,Mwanza,Mwanza,Sengerema,Nyampurukano,Ibisabageni,,,-2.6525082648,32.6423481152,1181.8399170153,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B96688398761031
TZ-ADDO-01098,Jaji Tasinga,Retail A,,,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,,-2.6521875454,32.643117768,1196.2436181375,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01099,Dr Mtani dldm,Retail A,Pharmacy Council,20,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Sengerema,-2.6518409092,32.6430445301,1201.8655767011,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
TZ-ADDO-01100,Mazoya dldm,Retail A,Pharmacy Council,89,Mwanza,Mwanza,Sengerema,Ibisabageni,Ibisabageni,,Sengerema,-2.6513370369,32.6427155405,1179.5540117123,tablet,4.0,True,36957248B97200142584881,72390352B95612948822264,66589294B67143222332189
